raw_salary,min_monthly,max_monthly,annual_months,total_min,total_max,salary_type,parse_flag
30-35K·24薪,30.0,35.0,24,720.0,840.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
12k-17k·15薪,12.0,17.0,15,180.0,255.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
30K-50K,30.0,50.0,12,360.0,600.0,月薪,预处理|补全前项k|补全后项k|正常解析
18k-24k·15薪,18.0,24.0,15,270.0,360.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
6-11K·14薪,6.0,11.0,14,84.0,154.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
9-10K·13薪,9.0,10.0,13,117.0,130.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
13-15K,13.0,15.0,12,156.0,180.0,月薪,预处理|补全前项k|补全后项k|正常解析
20-25K,20.0,25.0,12,240.0,300.0,月薪,预处理|补全前项k|补全后项k|正常解析
7-11K·13薪,7.0,11.0,13,91.0,143.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
55k-80k,55.0,80.0,12,660.0,960.0,月薪,预处理|补全前项k|补全后项k|正常解析
4-9K·14薪,4.0,9.0,14,56.0,126.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
14-25K,14.0,25.0,12,168.0,300.0,月薪,预处理|补全前项k|补全后项k|正常解析
17-30K·16薪,17.0,30.0,16,272.0,480.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
8-10K·14薪,8.0,10.0,14,112.0,140.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
25-50K·14薪,25.0,50.0,14,350.0,700.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
14-28K·14薪,14.0,28.0,14,196.0,392.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
5-9K·14薪,5.0,9.0,14,70.0,126.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
8-13K·18薪,8.0,13.0,18,144.0,234.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
4-7K·14薪,4.0,7.0,14,56.0,98.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
8k-16k·20薪,8.0,16.0,20,160.0,320.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
3-5K·14薪,3.0,5.0,14,42.0,70.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
30-35K·13薪,30.0,35.0,13,390.0,455.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
30-35K,30.0,35.0,12,360.0,420.0,月薪,预处理|补全前项k|补全后项k|正常解析
20-28K,20.0,28.0,12,240.0,336.0,月薪,预处理|补全前项k|补全后项k|正常解析
20k-32k·14薪,20.0,32.0,14,280.0,448.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
26k-40k,26.0,40.0,12,312.0,480.0,月薪,预处理|补全前项k|补全后项k|正常解析
88k-166k·17薪,88.0,166.0,17,1496.0,2822.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
11-18K·13薪,11.0,18.0,13,143.0,234.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
35-50K,35.0,50.0,12,420.0,600.0,月薪,预处理|补全前项k|补全后项k|正常解析
25-50K·13薪,25.0,50.0,13,325.0,650.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
9-14K·17薪,9.0,14.0,17,153.0,238.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
18-24K·14薪,18.0,24.0,14,252.0,336.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
8-10K·15薪,8.0,10.0,15,120.0,150.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
6-10K·15薪,6.0,10.0,15,90.0,150.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
15k-23k·14薪,15.0,23.0,14,210.0,322.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
16k-21k,16.0,21.0,12,192.0,252.0,月薪,预处理|补全前项k|补全后项k|正常解析
35k-65k·15薪,35.0,65.0,15,525.0,975.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
31k-60k,31.0,60.0,12,372.0,720.0,月薪,预处理|补全前项k|补全后项k|正常解析
12-23K·13薪,12.0,23.0,13,156.0,299.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
13-14K·14薪,13.0,14.0,14,182.0,196.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
16k-20k·13薪,16.0,20.0,13,208.0,260.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
12-22K·14薪,12.0,22.0,14,168.0,308.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
12-24K·15薪,12.0,24.0,15,180.0,360.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
12-24K·13薪,12.0,24.0,13,156.0,312.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
12-18K·15薪,12.0,18.0,15,180.0,270.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
15-25K·16薪,15.0,25.0,16,240.0,400.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
6-8K·17薪,6.0,8.0,17,102.0,136.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
25-30K·15薪,25.0,30.0,15,375.0,450.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
15-20K·16薪,15.0,20.0,16,240.0,320.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
10-15K·24薪,10.0,15.0,24,240.0,360.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
13-22K,13.0,22.0,12,156.0,264.0,月薪,预处理|补全前项k|补全后项k|正常解析
18-20K,18.0,20.0,12,216.0,240.0,月薪,预处理|补全前项k|补全后项k|正常解析
17-21K·15薪,17.0,21.0,15,255.0,315.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
6-12K,6.0,12.0,12,72.0,144.0,月薪,预处理|补全前项k|补全后项k|正常解析
10-14K,10.0,14.0,12,120.0,168.0,月薪,预处理|补全前项k|补全后项k|正常解析
11-15K,11.0,15.0,12,132.0,180.0,月薪,预处理|补全前项k|补全后项k|正常解析
25-45K·14薪,25.0,45.0,14,350.0,630.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
16k-25k·14薪,16.0,25.0,14,224.0,350.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
14k-28k·14薪,14.0,28.0,14,196.0,392.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
40k-60k·14薪,40.0,60.0,14,560.0,840.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
14k-25k·13薪,14.0,25.0,13,182.0,325.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
40k-60k·15薪,40.0,60.0,15,600.0,900.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
40k-60k·16薪,40.0,60.0,16,640.0,960.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
35k-60k·13薪,35.0,60.0,13,455.0,780.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
35k-55k·14薪,35.0,55.0,14,490.0,770.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
30k-55k·15薪,30.0,55.0,15,450.0,825.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
12k-23k·14薪,12.0,23.0,14,168.0,322.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
26k-35k,26.0,35.0,12,312.0,420.0,月薪,预处理|补全前项k|补全后项k|正常解析
5k-10k·16薪,5.0,10.0,16,80.0,160.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
15k-18k·17薪,15.0,18.0,17,255.0,306.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
30k-45k·14薪,30.0,45.0,14,420.0,630.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
16k-28k,16.0,28.0,12,192.0,336.0,月薪,预处理|补全前项k|补全后项k|正常解析
20k-30k·17薪,20.0,30.0,17,340.0,510.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
18k-26k,18.0,26.0,12,216.0,312.0,月薪,预处理|补全前项k|补全后项k|正常解析
25k-36k·15薪,25.0,36.0,15,375.0,540.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
30k-45k·15薪,30.0,45.0,15,450.0,675.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
24k-40k,24.0,40.0,12,288.0,480.0,月薪,预处理|补全前项k|补全后项k|正常解析
10k-12k·14薪,10.0,12.0,14,140.0,168.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
50k-80k·15薪,50.0,80.0,15,750.0,1200.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
18-25K·13薪,18.0,25.0,13,234.0,325.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
14-20K,14.0,20.0,12,168.0,240.0,月薪,预处理|补全前项k|补全后项k|正常解析
12-24K·14薪,12.0,24.0,14,168.0,336.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
12-13K,12.0,13.0,12,144.0,156.0,月薪,预处理|补全前项k|补全后项k|正常解析
11-14K,11.0,14.0,12,132.0,168.0,月薪,预处理|补全前项k|补全后项k|正常解析
16-24K,16.0,24.0,12,192.0,288.0,月薪,预处理|补全前项k|补全后项k|正常解析
20-30K·16薪,20.0,30.0,16,320.0,480.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
20-40K·13薪,20.0,40.0,13,260.0,520.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
8-16K,8.0,16.0,12,96.0,192.0,月薪,预处理|补全前项k|补全后项k|正常解析
11-13K·13薪,11.0,13.0,13,143.0,169.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
30k-55k,30.0,55.0,12,360.0,660.0,月薪,预处理|补全前项k|补全后项k|正常解析
17k-25k·13薪,17.0,25.0,13,221.0,325.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
15k-28k·18薪,15.0,28.0,18,270.0,504.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
22k-32k·15薪,22.0,32.0,15,330.0,480.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
16k-22k·14薪,16.0,22.0,14,224.0,308.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
25k-35k·20薪,25.0,35.0,20,500.0,700.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
18k-22k·14薪,18.0,22.0,14,252.0,308.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
60k-80k,60.0,80.0,12,720.0,960.0,月薪,预处理|补全前项k|补全后项k|正常解析
85k-100k,85.0,100.0,12,1020.0,1200.0,月薪,预处理|补全前项k|补全后项k|正常解析
22k-35k·14薪,22.0,35.0,14,308.0,490.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
8-15K,8.0,15.0,12,96.0,180.0,月薪,预处理|补全前项k|补全后项k|正常解析
21-25K·13薪,21.0,25.0,13,273.0,325.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
3-8K·13薪,3.0,8.0,13,39.0,104.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
1-6K,1.0,6.0,12,12.0,72.0,月薪,预处理|补全前项k|补全后项k|正常解析
7-9K·14薪,7.0,9.0,14,98.0,126.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
6-10K·14薪,6.0,10.0,14,84.0,140.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
9-11K·13薪,9.0,11.0,13,117.0,143.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
8-11K·13薪,8.0,11.0,13,104.0,143.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
13-25K·14薪,13.0,25.0,14,182.0,350.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
13k-17k·15薪,13.0,17.0,15,195.0,255.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
6k-12k·15薪,6.0,12.0,15,90.0,180.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
20-24K·13薪,20.0,24.0,13,260.0,312.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
4k-4.5k,4.0,4.5,12,48.0,54.0,月薪,预处理|补全前项k|补全后项k|正常解析
18-23K·14薪,18.0,23.0,14,252.0,322.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
15-16K,15.0,16.0,12,180.0,192.0,月薪,预处理|补全前项k|补全后项k|正常解析
15k-21k·13薪,15.0,21.0,13,195.0,273.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
11k-18k·15薪,11.0,18.0,15,165.0,270.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
17k-27k,17.0,27.0,12,204.0,324.0,月薪,预处理|补全前项k|补全后项k|正常解析
8k-11k·15薪,8.0,11.0,15,120.0,165.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
5-7K·15薪,5.0,7.0,15,75.0,105.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
7-12K·14薪,7.0,12.0,14,98.0,168.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
25-30K·16薪,25.0,30.0,16,400.0,480.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
20-21K,20.0,21.0,12,240.0,252.0,月薪,预处理|补全前项k|补全后项k|正常解析
19k-34k,19.0,34.0,12,228.0,408.0,月薪,预处理|补全前项k|补全后项k|正常解析
15k-22k·14薪,15.0,22.0,14,210.0,308.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
14k-18k·14薪,14.0,18.0,14,196.0,252.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
22k-35k·13薪,22.0,35.0,13,286.0,455.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
35k-55k·13薪,35.0,55.0,13,455.0,715.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
10k-18k·17薪,10.0,18.0,17,170.0,306.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
16k-22k,16.0,22.0,12,192.0,264.0,月薪,预处理|补全前项k|补全后项k|正常解析
7k-14k·14薪,7.0,14.0,14,98.0,196.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
16-25K·16薪,16.0,25.0,16,256.0,400.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
11-18K·14薪,11.0,18.0,14,154.0,252.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
6k-10k·17薪,6.0,10.0,17,102.0,170.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
8k-10k·17薪,8.0,10.0,17,136.0,170.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
18k-35k·15薪,18.0,35.0,15,270.0,525.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
14k-25k,14.0,25.0,12,168.0,300.0,月薪,预处理|补全前项k|补全后项k|正常解析
7k-10k·16薪,7.0,10.0,16,112.0,160.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
40k-63k,40.0,63.0,12,480.0,756.0,月薪,预处理|补全前项k|补全后项k|正常解析
4-9K·15薪,4.0,9.0,15,60.0,135.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
50-55K,50.0,55.0,12,600.0,660.0,月薪,预处理|补全前项k|补全后项k|正常解析
4-7K·15薪,4.0,7.0,15,60.0,105.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
13k-15k·14薪,13.0,15.0,14,182.0,210.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
8k-13k·16薪,8.0,13.0,16,128.0,208.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
16k-18k·15薪,16.0,18.0,15,240.0,270.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
6k-10k·16薪,6.0,10.0,16,96.0,160.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
17k-20k,17.0,20.0,12,204.0,240.0,月薪,预处理|补全前项k|补全后项k|正常解析
20k-25k·15薪,20.0,25.0,15,300.0,375.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
18k-24k,18.0,24.0,12,216.0,288.0,月薪,预处理|补全前项k|补全后项k|正常解析
9k-14k·14薪,9.0,14.0,14,126.0,196.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
25-26K,25.0,26.0,12,300.0,312.0,月薪,预处理|补全前项k|补全后项k|正常解析
10k-17k·17薪,10.0,17.0,17,170.0,289.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
14-27K,14.0,27.0,12,168.0,324.0,月薪,预处理|补全前项k|补全后项k|正常解析
3-4K·14薪,3.0,4.0,14,42.0,56.0,月薪,预处理|补全前项k|补全后项k|提取k后薪数|正常解析
28k-55k,28.0,55.0,12,336.0,660.0,月薪,预处理|补全前项k|补全后项k|正常解析
22k-43k,22.0,43.0,12,264.0,516.0,月薪,预处理|补全前项k|补全后项k|正常解析
22k-40k,22.0,40.0,12,264.0,480.0,月薪,预处理|补全前项k|补全后项k|正常解析
30k-52k,30.0,52.0,12,360.0,624.0,月薪,预处理|补全前项k|补全后项k|正常解析
40k-55k,40.0,55.0,12,480.0,660.0,月薪,预处理|补全前项k|补全后项k|正常解析
60k-70k,60.0,70.0,12,720.0,840.0,月薪,预处理|补全前项k|补全后项k|正常解析
21k-40k,21.0,40.0,12,252.0,480.0,月薪,预处理|补全前项k|补全后项k|正常解析
18k-20k,18.0,20.0,12,216.0,240.0,月薪,预处理|补全前项k|补全后项k|正常解析
45k-50k,45.0,50.0,12,540.0,600.0,月薪,预处理|补全前项k|补全后项k|正常解析
17k-19k,17.0,19.0,12,204.0,228.0,月薪,预处理|补全前项k|补全后项k|正常解析
24k-45k,24.0,45.0,12,288.0,540.0,月薪,预处理|补全前项k|补全后项k|正常解析
23k-35k,23.0,35.0,12,276.0,420.0,月薪,预处理|补全前项k|补全后项k|正常解析
17k-23k,17.0,23.0,12,204.0,276.0,月薪,预处理|补全前项k|补全后项k|正常解析
28k-40k,28.0,40.0,12,336.0,480.0,月薪,预处理|补全前项k|补全后项k|正常解析
22k-32k,22.0,32.0,12,264.0,384.0,月薪,预处理|补全前项k|补全后项k|正常解析
23k-28k,23.0,28.0,12,276.0,336.0,月薪,预处理|补全前项k|补全后项k|正常解析
20k-23k,20.0,23.0,12,240.0,276.0,月薪,预处理|补全前项k|补全后项k|正常解析
12k-19k,12.0,19.0,12,144.0,228.0,月薪,预处理|补全前项k|补全后项k|正常解析
25k-48k,25.0,48.0,12,300.0,576.0,月薪,预处理|补全前项k|补全后项k|正常解析
17k-22k,17.0,22.0,12,204.0,264.0,月薪,预处理|补全前项k|补全后项k|正常解析
18k-23k,18.0,23.0,12,216.0,276.0,月薪,预处理|补全前项k|补全后项k|正常解析
28k-42k,28.0,42.0,12,336.0,504.0,月薪,预处理|补全前项k|补全后项k|正常解析
35k-55k,35.0,55.0,12,420.0,660.0,月薪,预处理|补全前项k|补全后项k|正常解析
45k-80k,45.0,80.0,12,540.0,960.0,月薪,预处理|补全前项k|补全后项k|正常解析
35k-56k,35.0,56.0,12,420.0,672.0,月薪,预处理|补全前项k|补全后项k|正常解析
28k-56k,28.0,56.0,12,336.0,672.0,月薪,预处理|补全前项k|补全后项k|正常解析
22k-35k,22.0,35.0,12,264.0,420.0,月薪,预处理|补全前项k|补全后项k|正常解析
27k-35k,27.0,35.0,12,324.0,420.0,月薪,预处理|补全前项k|补全后项k|正常解析
16k-24k,16.0,24.0,12,192.0,288.0,月薪,预处理|补全前项k|补全后项k|正常解析
18k-21k,18.0,21.0,12,216.0,252.0,月薪,预处理|补全前项k|补全后项k|正常解析
25k-32k,25.0,32.0,12,300.0,384.0,月薪,预处理|补全前项k|补全后项k|正常解析
